Text,Label
"Due to exchange controls and/or restrictions imposed on the convertibility, utilization or transferability of RMB (if any) which in turn is affected by, amongst other things, the PRC government's control, there is no guarantee that disruption in the transferability, convertibility or liquidity of RMB will not occur.",1
There is thus a likelihood that you may not be able to convert RMB received into other freely convertible currencies.,0
"CNH exchange rates and CNY exchange rates are currently quoted in different markets with different exchange rates, whereby their exchange rate movements may not be in the same direction or magnitude.",1
"Therefore, the CNH exchange rate may be different from the CNY exchange rate.",1
 Foreword Every year presents unique challenges.,1
"In 2020, together we confronted a global pandemic and lockdown.",0
"In 2021, global economies slowly reopened as parts of the world returned to more normal patterns of life.",0
"2022 has brought new headwinds, some we have not seen in over 40 years.",0
"As inflation proved more resilient than anticipated, rising to highs we have not seen in decades, central banks aggressively raised rates to slow its progress.",0
"With both stocks and bonds suffering significant losses, 2022 delivered one of the worst years ever for balanced portfolios.",0
"From a geopolitical perspective, Russias invasion of Ukraine caused great human suffering and disrupted global markets.",0
"To prepare for the year ahead, we rely on our world-class Global Investment Strategy Group to help us identify both the risks and opportunities that investors may face.",0
"Despite the headwinds to growth, they see the potential for stronger markets in 2023 and beyond.",0
"In times like these, we rely on each other and on the relationships we have created over time.",0
We are honored to stand by your side.,1
Thank you for your continued trust and confidence in J.P. Morgan.,0
"Sincerely, David Frame CEO, YOU.S.",1
"Private Bank Martin Marron CEO, International Private Bank 2",1
 Highlights from the 2023 Outlook 1.,1
The best in a decade.,0
"A dramatic reset in valuations has, in our view, created the most attractive entry point for stocks and bonds in over a decade.",0
"Bad news, good news.",0
The bad news: We think a recession is likely in 2023.,0
The good news: Central banks should stop hiking and inflation will likely fall.,0
"Core fixed income now offers the potential for protection, yield and capital appreciation.",0
Reversal of fortunes.,0
We expect mega-cap technology stocks to underperform and small cap stocks to outperform.,0
Real money.,1
The era of underinvestment in the real economy is over.,0
 Contents INTRODUCTION Pgs.,1
46 Out of the depths WEAKER GROWTH Pgs.,0
718 The consequences of global policy tightening Pgs.,0
1931 Weakness across the global economy STRONGER MARKETS: VALUATION RESETS Pgs.,0
3537 Bonds Pgs.,1
3841 Stocks Pgs.,1
4245 Alternatives CONCLUSION Pgs.,1
"4649 Focus on your process INVESTMENT PRODUCTS: NOT FDIC INSURED NO BANK GUARANTEE MAY LOSE VALUE The views expressed herein are based on current conditions, subject to change and may differ from other JPMorgan Chase & Co. affiliates and employees.",1
The views and strategies may not be appropriate for all investors.,1
Investors should speak to their financial representatives before engaging in any investment product or strategy.,1
This material should not be regarded as research or as a J.P. Morgan Research Report.,1
Outlooks and past performance are not reliable indicators of future results.,0
"Please read additional regulatory status, disclosures, disclaimers, risks and other important information at the end of this material.",1
 INTRODUCTION Out of the depths Most things that could have gone wrong for investors did in 2022.,0
"Markets that entered the year with extended valuations buckled in the face of elevated inflation, an aggressive global rate hiking cycle, war in Ukraine and economic challenges in China.",0
"Unusually, both stocks and bonds suffered big losses in 2022one of the worst years ever for a balanced portfolio.",0
" INTRODUCTION As we move into 2023, investors still have many difficult questions to consider.",0
How much further could interest rates rise?,0
When will inflation come back to earth?,0
"Is a recession inevitable, and how bad could it get?",0
" INTRODUCTION In this years outlook, we evaluate the fallout from a historic global tightening cyclehigher interest rates will rein in inflation, but recessions are likely in the United States and Europeand we assess the degree to which market pricing already reflects a future downturn.",0
"Even as economic growth deteriorates, we think markets could stabilize in 2023.",0
"Higher bond yields offer total return potential, and they could provide portfolios with valuable ballast during a downturn.",0
"Equity markets may remain challenged by weaker earnings growth, but stock prices now incorporate a substantial degree of future damage.",0
"Precisely because markets are so battered, lower equity valuations and higher bond yields, in our view, mean that investors now enjoy the most attractive entry point for a traditional portfolio in over a decade.",0
"Already, market dislocations have appeared that investors can take advantage of.",0
Those with capital to invest can find the potential for compelling returns across asset classes and risk levels.,0
"As you design and revise your goals-based plan, that is welcome news indeed.",0
 WEAKER GROWTH The consequences of global tightening Policy rate hikes are having their intended impacts.,0
" WEAKER GROWTH As of late 2022, 26 of the 31 central banks that we track were raising rates, up from just two at the start of 2021.",0
The Federal Reserve (Fed) engaged in its most aggressive round of interest rate hikes in 40 years.,0
"The European Central Bank (ECB) has been no less forceful, recently raising its policy rate by 0.75% to levels last seen before the global financial crisis (GFC).",0
And the ECB seems set to keep raising rates despite the clear threats to growth.,0
"After a little over a decade of low or negative policy rates, the campaign against inflation caused a historic rout in bond markets.",0
"The Barclays Global Aggregate Index is on track to lose over 10% in 2022, its worst year on record.",0
Negative yielding debt (a pervasive feature of the post-GFC landscape) has disappeared everywhere except Japan.,0
CENTRAL BANKS RAISING INTEREST RATES Source: FactSet.,1
Data as of November 2022.,1
" WEAKER GROWTH Across the global economy, many households and companies are facing suddenly higher borrowing costs.",0
"11 In the United States, rates for new 30-year mortgages breached 7%, up from ~3.25% at the start of 2022, and housing affordability has fallen to its lowest level since 2007.",0
"The economic hit is even more notable in Australia, New Zealand, the United Kingdom and Canada, where 10%20% of households will face higher payments on existing mortgages starting next year.",0
"Inflation remains well above central bank targets, but we note a subtle shift in monetary policy.",0
"Central banks in Australia, Norway, Sweden, Switzerland and Canada have all moved to a slower pace of tightening.",0
The Fed will likely follow suit to assess the effects of its tightening cyclehigher rates impact the economy with a lag.,0
"The rate hiking campaigns will likely come to an end in 2023, but the historic pace of hikes has already posed serious risks to global economic growth.",0
"In the United States, rates for new 30-year mortgages breached 7%.",0
 GLOBALLY COORDINATED TIGHTENING % of central banks whose last move was a hike Source: FactSet.,0
"Data as of October 31, 2022.",1
Includes 31 central banks.,1
"Months Source: Bloomberg Finance L.P. Data as of November 4, 2022 THE MOST AGGRESSIVE FED HIKING CYCLE IN FOUR DECADES Change in fed funds rate since hiking began, %ppts WEAKER GROWTH GLOBALLY COORDINATED TIGHTENING % of central banks whose last move was a hike 100% 0% 20% 40% 60% 80% 06 08 10 12 14 16 18 20 22 Source: FactSet.",0
Data as of November 2022.,1
Includes 31 central banks.,1
"THE MOST AGGRESSIVE FED HIKING CYCLE IN FOUR DECADES Change in fed funds rate since hiking began, ppts 5% 0% 1% 2% 3% 4% 198789 199495 199900 200406 201518 2022 0 4 8 12 16 20 24 28 32 36 MONTHS Source: Bloomberg Finance L.P. Data as of November 2022 12",0
 Source: Bloomberg Finance L.P. Data as of October 2022.,1
"INTEREST RATES ABOVE EXPECTED INFLATION % WEAKER GROWTH Higher rates will likely rein in growth In many economies, monetary policy is now restricting growth.",0
"In the United States, most members of the Feds Federal Open Market Committee think a neutral policy rate that neither restrains nor stimulates economic growth is around 2.5%.",0
That is well below the current policy rate.,0
"Several Fed governors have argued for a pause in rate hikes in the first quarter of 2023, concerned they could go too far in their efforts to control inflation.",0
